03/01/19,000000,1916.5000000,1917.0000000,1857.0000000,1859.5000000,147668
04/01/19,000000,1862.5000000,1924.0000000,1862.5000000,1916.0000000,187770
08/01/19,000000,1934.0000000,1953.0000000,1919.0000000,1926.5000000,114132
09/01/19,000000,1936.5000000,1970.0000000,1934.0000000,1960.0000000,133530
10/01/19,000000,1971.0000000,1985.5000000,1955.0000000,1985.0000000,140854
11/01/19,000000,1983.0000000,1997.0000000,1973.5000000,1983.0000000,101633
14/01/19,000000,1985.0000000,1997.0000000,1964.5000000,1992.5000000,107300
15/01/19,000000,1993.5000000,2009.5000000,1980.5000000,1999.5000000,190867
16/01/19,000000,1995.0000000,2006.0000000,1977.0000000,1980.0000000,179316
17/01/19,000000,1979.5000000,2006.0000000,1960.0000000,1993.5000000,154525
18/01/19,000000,2025.0000000,2059.5000000,2020.5000000,2044.5000000,276484
21/01/19,000000,2048.5000000,2049.5000000,2040.0000000,2044.5000000,48802
22/01/19,000000,2039.5000000,2077.0000000,2011.0000000,2051.0000000,138581
23/01/19,000000,2040.0000000,2075.5000000,2035.0000000,2060.0000000,189906
24/01/19,000000,2057.0000000,2098.0000000,2050.0000000,2083.0000000,217514
25/01/19,000000,2099.5000000,2172.5000000,2095.5000000,2152.0000000,278472
28/01/19,000000,2169.5000000,2188.5000000,2124.0000000,2167.0000000,303944
29/01/19,000000,2166.0000000,2184.0000000,2151.5000000,2152.0000000,156551
30/01/19,000000,2145.0000000,2172.5000000,2136.0000000,2157.0000000,130634
31/01/19,000000,2181.0000000,2214.5000000,2180.0000000,2212.0000000,263760
01/02/19,000000,2199.6000000,2215.0000000,2165.4000000,2197.2000000,169368
04/02/19,000000,2195.0000000,2215.0000000,2195.0000000,2212.0000000,83782
05/02/19,000000,2215.6000000,2262.0000000,2215.6000000,2250.8000000,222314
06/02/19,000000,2261.0000000,2261.6000000,2225.2000000,2244.0000000,130636
07/02/19,000000,2230.0000000,2231.4000000,2181.8000000,2192.2000000,139246
08/02/19,000000,2185.0000000,2185.0000000,2142.4000000,2163.4000000,132557
11/02/19,000000,2173.8000000,2223.0000000,2170.8000000,2196.0000000,166773
12/02/19,000000,2206.0000000,2241.8000000,2200.4000000,2230.0000000,177257
13/02/19,000000,2233.0000000,2258.2000000,2201.0000000,2258.0000000,385667
14/02/19,000000,2229.0000000,2269.6000000,2212.0000000,2264.0000000,336196
15/02/19,000000,2289.8000000,2335.0000000,2148.8000000,2200.2000000,1081539
18/02/19,000000,2137.6000000,2174.4000000,2116.2000000,2161.0000000,675808
19/02/19,000000,2169.8000000,2179.8000000,2095.0000000,2126.6000000,574601
20/02/19,000000,2161.6000000,2187.4000000,2148.6000000,2166.2000000,278410
21/02/19,000000,2166.4000000,2176.0000000,2110.0000000,2115.0000000,221977
22/02/19,000000,2108.0000000,2139.0000000,2090.4000000,2133.0000000,250232
25/02/19,000000,2182.0000000,2235.0000000,2180.2000000,2214.6000000,390801
26/02/19,000000,2195.0000000,2204.8000000,2162.0000000,2169.6000000,136369
27/02/19,000000,2177.8000000,2189.8000000,2158.8000000,2163.0000000,157649
28/02/19,000000,2164.0000000,2214.0000000,2145.2000000,2208.0000000,171959
01/03/19,000000,2235.6000000,2270.0000000,2230.0000000,2247.4000000,328374
04/03/19,000000,2260.2000000,2319.6000000,2260.2000000,2303.6000000,204146
05/03/19,000000,2290.6000000,2340.2000000,2272.0000000,2340.2000000,177763
06/03/19,000000,2358.0000000,2404.0000000,2350.2000000,2362.0000000,237195
07/03/19,000000,2363.0000000,2382.0000000,2312.0000000,2329.2000000,132802
11/03/19,000000,2329.2000000,2364.8000000,2320.8000000,2346.4000000,94031
12/03/19,000000,2369.0000000,2380.0000000,2344.0000000,2355.0000000,79207
13/03/19,000000,2346.2000000,2368.4000000,2325.0000000,2345.0000000,90214
14/03/19,000000,2344.6000000,2354.8000000,2300.2000000,2303.4000000,89264
15/03/19,000000,2326.6000000,2355.0000000,2325.2000000,2352.8000000,85638
18/03/19,000000,2354.8000000,2398.0000000,2297.8000000,2306.0000000,252580
19/03/19,000000,2323.8000000,2339.8000000,2315.6000000,2318.8000000,70555
20/03/19,000000,2318.8000000,2329.8000000,2295.0000000,2301.4000000,97533
21/03/19,000000,2298.0000000,2348.0000000,2259.0000000,2274.0000000,464345
22/03/19,000000,2291.0000000,2310.0000000,2275.0000000,2276.4000000,113084
25/03/19,000000,2273.8000000,2318.4000000,2210.0000000,2293.8000000,102693
26/03/19,000000,2297.0000000,2329.0000000,2290.2000000,2315.8000000,94392
27/03/19,000000,2306.8000000,2317.6000000,2266.6000000,2268.0000000,109455
28/03/19,000000,2270.0000000,2332.2000000,2250.0000000,2317.8000000,163380
29/03/19,000000,2320.4000000,2335.0000000,2280.0000000,2293.6000000,199044
01/04/19,000000,2289.0000000,2291.0000000,2232.0000000,2243.4000000,236542
02/04/19,000000,2237.6000000,2252.8000000,2218.2000000,2249.0000000,174808
03/04/19,000000,2271.6000000,2286.8000000,2255.6000000,2268.2000000,136871
04/04/19,000000,2265.0000000,2301.8000000,2250.4000000,2280.8000000,110767
05/04/19,000000,2279.6000000,2305.0000000,2267.2000000,2298.0000000,88171
08/04/19,000000,2299.2000000,2313.8000000,2283.6000000,2301.6000000,69854
09/04/19,000000,2310.8000000,2346.0000000,2300.4000000,2346.0000000,134672
10/04/19,000000,2339.8000000,2352.0000000,2110.8000000,2350.8000000,133829
11/04/19,000000,2374.0000000,2444.0000000,2374.0000000,2434.0000000,290638
12/04/19,000000,2440.0000000,2454.8000000,2425.8000000,2435.2000000,128006
15/04/19,000000,2484.4000000,2494.0000000,2443.6000000,2453.0000000,254954
16/04/19,000000,2476.4000000,2513.0000000,2476.2000000,2499.8000000,205211
17/04/19,000000,2499.0000000,2518.0000000,2451.0000000,2451.0000000,147815
18/04/19,000000,2448.2000000,2448.2000000,2382.6000000,2383.2000000,118089
19/04/19,000000,2394.6000000,2424.8000000,2383.2000000,2415.2000000,48418
22/04/19,000000,2417.4000000,2437.6000000,2392.4000000,2400.0000000,113234
23/04/19,000000,2399.8000000,2428.8000000,2391.0000000,2412.8000000,109208
24/04/19,000000,2415.2000000,2424.0000000,2395.2000000,2410.6000000,78601
25/04/19,000000,2424.0000000,2489.8000000,2337.0000000,2407.6000000,437205
26/04/19,000000,2407.4000000,2414.6000000,2364.2000000,2389.0000000,132041
29/04/19,000000,2387.0000000,2423.0000000,2376.0000000,2406.0000000,105924
30/04/19,000000,2406.0000000,2408.6000000,2380.0000000,2391.0000000,45347
02/05/19,000000,2445.0000000,2481.8000000,2405.2000000,2413.0000000,225229
03/05/19,000000,2405.6000000,2437.6000000,2392.4000000,2414.0000000,175519
06/05/19,000000,2398.2000000,2414.0000000,2350.4000000,2407.0000000,195274
07/05/19,000000,2406.8000000,2418.0000000,2375.0000000,2388.6000000,89910
08/05/19,000000,2388.6000000,2388.6000000,2356.2000000,2379.0000000,139683
10/05/19,000000,2374.8000000,2389.8000000,2336.0000000,2340.0000000,107225
13/05/19,000000,2349.8000000,2357.4000000,2286.6000000,2286.6000000,135392
14/05/19,000000,2291.0000000,2315.0000000,2266.4000000,2299.0000000,111288
15/05/19,000000,2301.2000000,2325.4000000,2245.6000000,2312.0000000,191541
16/05/19,000000,2329.2000000,2401.8000000,2325.2000000,2392.0000000,188407
17/05/19,000000,2395.8000000,2434.6000000,2355.2000000,2425.0000000,157550
20/05/19,000000,2447.6000000,2449.4000000,2377.2000000,2407.8000000,122137
21/05/19,000000,2398.0000000,2414.8000000,2378.2000000,2392.4000000,128354
22/05/19,000000,2400.0000000,2432.0000000,2380.8000000,2424.8000000,137889
23/05/19,000000,2406.6000000,2415.0000000,2361.8000000,2365.0000000,111066
24/05/19,000000,2365.4000000,2392.0000000,2362.2000000,2383.4000000,90446
27/05/19,000000,2393.4000000,2409.0000000,2393.4000000,2404.6000000,35498
28/05/19,000000,2405.0000000,2409.8000000,2240.2000000,2280.2000000,653351
29/05/19,000000,2300.0000000,2368.0000000,2222.0000000,2350.2000000,479703
30/05/19,000000,2357.0000000,2379.8000000,2346.4000000,2379.6000000,131106
31/05/19,000000,2360.0000000,2362.2000000,2325.6000000,2336.6000000,119997
03/06/19,000000,2333.0000000,2350.0000000,2292.4000000,2319.0000000,202643
04/06/19,000000,2318.4000000,2344.0000000,2283.8000000,2341.0000000,252932
05/06/19,000000,2353.2000000,2364.0000000,2340.0000000,2361.0000000,166289
06/06/19,000000,2365.0000000,2394.2000000,2355.6000000,2389.0000000,136459
07/06/19,000000,2404.0000000,2447.8000000,2396.0000000,2418.6000000,195828
10/06/19,000000,2422.0000000,2444.8000000,2402.6000000,2435.0000000,136456
11/06/19,000000,2438.2000000,2510.6000000,2435.2000000,2494.8000000,298615
13/06/19,000000,2485.6000000,2514.4000000,2475.2000000,2492.0000000,159106
14/06/19,000000,2489.0000000,2499.4000000,2456.0000000,2465.0000000,103515
17/06/19,000000,2459.8000000,2478.0000000,2445.0000000,2455.8000000,141639
18/06/19,000000,2457.0000000,2498.0000000,2455.4000000,2480.2000000,93539
19/06/19,000000,2488.4000000,2500.0000000,2470.0000000,2470.2000000,83183
20/06/19,000000,2485.4000000,2531.6000000,2472.0000000,2492.8000000,430723
21/06/19,000000,2487.6000000,2488.8000000,2463.0000000,2468.4000000,100132
24/06/19,000000,2465.4000000,2484.8000000,2448.0000000,2452.6000000,80765
25/06/19,000000,2446.8000000,2459.2000000,2415.0000000,2424.6000000,112543
26/06/19,000000,2398.4000000,2432.8000000,2382.4000000,2391.6000000,373316
27/06/19,000000,2390.4000000,2416.2000000,2372.0000000,2410.0000000,208834
28/06/19,000000,2436.2000000,2447.6000000,2378.0000000,2405.4000000,198344
01/07/19,000000,2424.0000000,2499.0000000,2415.8000000,2482.4000000,274260
02/07/19,000000,2481.8000000,2520.0000000,2452.4000000,2491.2000000,197214
03/07/19,000000,2502.6000000,2520.0000000,2495.4000000,2505.4000000,152205
04/07/19,000000,2497.0000000,2499.4000000,2480.2000000,2494.8000000,52998
05/07/19,000000,2493.6000000,2499.8000000,2451.0000000,2481.4000000,118816
08/07/19,000000,2488.6000000,2499.0000000,2458.0000000,2465.0000000,115399
09/07/19,000000,2456.2000000,2479.8000000,2436.2000000,2478.0000000,121774
10/07/19,000000,2495.0000000,2527.8000000,2490.6000000,2500.2000000,200703
11/07/19,000000,2508.6000000,2524.6000000,2486.0000000,2495.0000000,121545
12/07/19,000000,2509.4000000,2590.0000000,2507.4000000,2573.0000000,311283
15/07/19,000000,2568.4000000,2574.2000000,2535.2000000,2546.4000000,195439
16/07/19,000000,2539.8000000,2568.2000000,2517.2000000,2542.6000000,163769
17/07/19,000000,2550.0000000,2560.0000000,2505.2000000,2509.2000000,123619
18/07/19,000000,2498.0000000,2507.2000000,2480.0000000,2489.8000000,139618
19/07/19,000000,2506.0000000,2554.0000000,2500.2000000,2518.0000000,168952
22/07/19,000000,2491.0000000,2495.0000000,2470.0000000,2486.0000000,172286
23/07/19,000000,2495.8000000,2509.8000000,2482.4000000,2482.8000000,95804
24/07/19,000000,2497.2000000,2518.0000000,2482.6000000,2507.0000000,109920
25/07/19,000000,2524.0000000,2547.0000000,2432.2000000,2461.6000000,524436
26/07/19,000000,2456.0000000,2679.0000000,2420.0000000,2520.0000000,1640954
29/07/19,000000,2438.6000000,2497.6000000,2390.0000000,2441.0000000,1634132
30/07/19,000000,2486.6000000,2547.0000000,2466.4000000,2480.4000000,1272478
31/07/19,000000,2481.4000000,2503.2000000,2455.2000000,2490.0000000,400780
01/08/19,000000,2488.6000000,2567.2000000,2475.6000000,2550.6000000,412251
02/08/19,000000,2489.8000000,2514.8000000,2450.2000000,2470.0000000,445899
05/08/19,000000,2449.0000000,2449.8000000,2357.0000000,2369.6000000,537160
06/08/19,000000,2380.0000000,2434.0000000,2374.0000000,2413.0000000,378334
07/08/19,000000,2420.0000000,2440.0000000,2383.0000000,2428.8000000,273663
08/08/19,000000,2417.2000000,2432.0000000,2406.0000000,2413.2000000,203771
09/08/19,000000,2420.4000000,2425.0000000,2404.0000000,2405.0000000,116311
12/08/19,000000,2411.6000000,2428.0000000,2398.2000000,2410.0000000,109618
13/08/19,000000,2384.6000000,2446.8000000,2373.6000000,2428.0000000,300721
14/08/19,000000,2440.0000000,2440.0000000,2365.8000000,2374.0000000,254600
15/08/19,000000,2390.0000000,2395.0000000,2351.0000000,2365.4000000,225504
16/08/19,000000,2375.0000000,2397.0000000,2351.2000000,2394.0000000,130444
19/08/19,000000,2420.4000000,2454.0000000,2402.0000000,2424.0000000,328823
20/08/19,000000,2437.0000000,2453.2000000,2420.2000000,2438.4000000,126107
21/08/19,000000,2435.0000000,2443.0000000,2415.6000000,2421.2000000,165203
22/08/19,000000,2412.0000000,2417.0000000,2385.0000000,2399.0000000,166095
23/08/19,000000,2404.0000000,2423.0000000,2386.0000000,2391.0000000,163956
26/08/19,000000,2379.8000000,2405.0000000,2361.0000000,2394.4000000,163458
27/08/19,000000,2394.0000000,2437.0000000,2394.0000000,2429.8000000,158268
28/08/19,000000,2431.0000000,2434.8000000,2410.0000000,2434.0000000,168439
29/08/19,000000,2423.0000000,2444.8000000,2417.2000000,2441.0000000,275717
30/08/19,000000,2443.4000000,2470.0000000,2443.4000000,2462.8000000,162123
02/09/19,000000,2464.8000000,2485.0000000,2464.8000000,2469.8000000,51471
03/09/19,000000,2473.4000000,2497.0000000,2446.2000000,2487.0000000,247804
04/09/19,000000,2486.8000000,2498.0000000,2469.2000000,2487.0000000,134711
05/09/19,000000,2500.6000000,2515.0000000,2463.6000000,2509.2000000,230474
06/09/19,000000,2515.0000000,2519.6000000,2491.4000000,2503.6000000,144379
09/09/19,000000,2508.8000000,2520.0000000,2464.0000000,2466.0000000,163273
10/09/19,000000,2464.0000000,2474.8000000,2432.2000000,2450.2000000,213741
11/09/19,000000,2456.4000000,2482.6000000,2453.2000000,2466.2000000,176894
12/09/19,000000,2466.8000000,2474.8000000,2449.4000000,2457.0000000,133655
13/09/19,000000,2455.0000000,2459.0000000,2434.4000000,2453.0000000,122047
16/09/19,000000,2449.0000000,2449.8000000,2430.0000000,2447.6000000,166674
17/09/19,000000,2447.8000000,2459.8000000,2435.0000000,2438.4000000,175776
18/09/19,000000,2439.2000000,2452.2000000,2430.6000000,2432.0000000,296993
19/09/19,000000,2419.8000000,2426.0000000,2398.2000000,2407.4000000,351370
20/09/19,000000,2409.6000000,2413.8000000,2350.2000000,2350.2000000,577563
23/09/19,000000,2343.8000000,2349.8000000,2305.2000000,2342.2000000,440267
24/09/19,000000,2304.8000000,2344.8000000,2292.0000000,2301.4000000,430626
25/09/19,000000,2309.8000000,2329.8000000,2281.6000000,2322.4000000,283383
26/09/19,000000,2332.0000000,2355.0000000,2317.0000000,2319.6000000,255030
27/09/19,000000,2323.8000000,2339.8000000,2308.0000000,2315.8000000,136519
30/09/19,000000,2310.0000000,2311.8000000,2254.0000000,2263.4000000,371926
01/10/19,000000,2274.6000000,2319.8000000,2272.0000000,2287.0000000,308984
02/10/19,000000,2284.0000000,2294.8000000,2235.0000000,2250.0000000,254586
03/10/19,000000,2234.2000000,2283.2000000,2207.6000000,2265.0000000,345593
04/10/19,000000,2280.2000000,2288.8000000,2256.2000000,2274.4000000,236654
07/10/19,000000,2271.4000000,2299.8000000,2264.8000000,2284.2000000,141260
08/10/19,000000,2295.8000000,2304.8000000,2270.0000000,2295.2000000,164506
09/10/19,000000,2306.0000000,2323.4000000,2303.8000000,2312.0000000,156115
10/10/19,000000,2315.0000000,2330.0000000,2298.0000000,2327.0000000,226208
11/10/19,000000,2314.8000000,2315.0000000,1852.4000000,1898.0000000,5982678
14/10/19,000000,1936.0000000,2025.0000000,1901.0000000,1975.6000000,3688949
15/10/19,000000,1970.2000000,2005.0000000,1965.6000000,1986.6000000,1295020
16/10/19,000000,1974.8000000,1990.0000000,1943.0000000,1957.2000000,1094006
17/10/19,000000,1949.4000000,1949.6000000,1903.4000000,1927.0000000,912291
18/10/19,000000,1929.6000000,1978.8000000,1926.0000000,1934.0000000,781788
21/10/19,000000,2043.2000000,2142.8000000,2030.0000000,2061.0000000,4564034
22/10/19,000000,2092.4000000,2110.0000000,2050.0000000,2054.6000000,1277982
23/10/19,000000,2054.6000000,2069.0000000,2032.0000000,2046.6000000,642429
24/10/19,000000,2049.0000000,2092.0000000,2041.6000000,2090.2000000,1160575
25/10/19,000000,2100.0000000,2158.6000000,2041.0000000,2064.0000000,2273620
28/10/19,000000,2073.4000000,2149.2000000,2065.0000000,2118.4000000,1298981
29/10/19,000000,2138.8000000,2152.8000000,2105.8000000,2134.4000000,900154
30/10/19,000000,2142.2000000,2164.6000000,2134.4000000,2156.0000000,616114
31/10/19,000000,2155.0000000,2164.8000000,2115.0000000,2125.8000000,688903
01/11/19,000000,2135.6000000,2143.8000000,2125.0000000,2138.0000000,353284
05/11/19,000000,2162.8000000,2178.0000000,2150.2000000,2171.4000000,600565
06/11/19,000000,2177.2000000,2198.6000000,2176.0000000,2191.0000000,517137
07/11/19,000000,2184.2000000,2198.8000000,2171.0000000,2187.8000000,413031
08/11/19,000000,2176.0000000,2189.0000000,1962.4000000,2184.8000000,591417
11/11/19,000000,2185.0000000,2191.0000000,2161.2000000,2179.6000000,356455
12/11/19,000000,2183.8000000,2189.0000000,2168.0000000,2184.0000000,345327
13/11/19,000000,2173.8000000,2182.6000000,2168.0000000,2173.8000000,287343
14/11/19,000000,2180.0000000,2193.0000000,2172.0000000,2186.4000000,325329
15/11/19,000000,2202.0000000,2269.8000000,2195.2000000,2267.0000000,1039502
18/11/19,000000,2375.0000000,2540.0000000,2350.0000000,2525.2000000,4279240
19/11/19,000000,2545.4000000,2545.4000000,2480.0000000,2510.0000000,1529677
20/11/19,000000,2495.0000000,2524.0000000,2453.0000000,2514.4000000,678415
21/11/19,000000,2538.4000000,2564.2000000,2515.2000000,2549.0000000,754304
22/11/19,000000,2542.6000000,2569.8000000,2535.0000000,2566.2000000,462050
25/11/19,000000,2572.8000000,2629.0000000,2560.0000000,2629.0000000,437748
26/11/19,000000,2624.6000000,2662.0000000,2593.0000000,2635.8000000,488920
27/11/19,000000,2644.2000000,2682.0000000,2640.2000000,2668.0000000,485812
28/11/19,000000,2668.0000000,2676.6000000,2600.2000000,2624.6000000,524370
29/11/19,000000,2621.8000000,2696.8000000,2606.4000000,2693.0000000,626272
02/12/19,000000,2695.0000000,2728.8000000,2613.0000000,2620.6000000,973254
03/12/19,000000,2633.8000000,2654.8000000,2582.4000000,2599.0000000,577167
04/12/19,000000,2601.0000000,2642.0000000,2592.6000000,2607.4000000,318622
05/12/19,000000,2601.0000000,2601.0000000,2555.6000000,2568.4000000,360434
06/12/19,000000,2570.0000000,2595.8000000,2541.6000000,2570.4000000,279678
09/12/19,000000,2575.0000000,2608.8000000,2560.2000000,2584.0000000,270949
10/12/19,000000,2575.8000000,2593.4000000,2536.0000000,2588.0000000,269384
11/12/19,000000,2576.4000000,2598.0000000,2571.4000000,2595.0000000,209179
12/12/19,000000,2611.2000000,2649.8000000,2600.0000000,2628.0000000,293387
13/12/19,000000,2628.0000000,2663.0000000,2605.2000000,2662.8000000,357030
16/12/19,000000,2700.4000000,2718.8000000,2675.4000000,2690.0000000,567056
17/12/19,000000,2675.8000000,2693.6000000,2644.2000000,2660.0000000,290603
18/12/19,000000,2634.4000000,2654.8000000,2612.0000000,2625.0000000,351565
19/12/19,000000,2625.0000000,2659.0000000,2615.0000000,2623.2000000,514549
20/12/19,000000,2653.0000000,2693.8000000,2650.2000000,2680.0000000,485015
23/12/19,000000,2683.6000000,2707.6000000,2675.2000000,2699.8000000,281916
24/12/19,000000,2704.6000000,2711.8000000,2676.2000000,2688.0000000,157888
25/12/19,000000,2689.6000000,2693.0000000,2672.0000000,2687.0000000,57691
26/12/19,000000,2688.2000000,2718.6000000,2678.0000000,2713.0000000,176600
27/12/19,000000,2713.8000000,2750.0000000,2710.0000000,2736.0000000,289311
30/12/19,000000,2735.6000000,2740.0000000,2665.0000000,2697.0000000,248021
03/01/20,000000,2712.2000000,2718.0000000,2677.4000000,2685.0000000,263527
06/01/20,000000,2682.2000000,2682.2000000,2650.6000000,2672.0000000,226702
08/01/20,000000,2663.8000000,2707.0000000,2636.2000000,2677.0000000,252503
09/01/20,000000,2685.0000000,2737.2000000,2683.4000000,2728.4000000,306731
10/01/20,000000,2728.6000000,2760.0000000,2700.2000000,2725.0000000,308125
13/01/20,000000,2713.4000000,2729.8000000,2692.0000000,2703.4000000,330909
14/01/20,000000,2719.0000000,2750.0000000,2683.8000000,2685.0000000,468516
15/01/20,000000,2677.0000000,2708.4000000,2660.0000000,2690.0000000,415484
16/01/20,000000,2678.2000000,2869.2000000,2673.2000000,2719.8000000,1470744
17/01/20,000000,2732.2000000,2776.8000000,2726.2000000,2772.8000000,668860
20/01/20,000000,2790.0000000,2827.0000000,2777.0000000,2800.0000000,339337
21/01/20,000000,2799.6000000,2799.6000000,2762.6000000,2770.0000000,350182
22/01/20,000000,2783.2000000,2799.6000000,2673.2000000,2790.0000000,755887
23/01/20,000000,2791.0000000,2826.6000000,2740.0000000,2820.2000000,480427
24/01/20,000000,2798.0000000,2818.0000000,2775.8000000,2798.0000000,366624
27/01/20,000000,2789.2000000,2802.0000000,2735.2000000,2780.0000000,481600
28/01/20,000000,2785.2000000,2813.8000000,2765.6000000,2799.8000000,357013
29/01/20,000000,2812.4000000,2890.0000000,2812.4000000,2890.0000000,679946
30/01/20,000000,2880.0000000,2905.0000000,2852.4000000,2888.0000000,344028
31/01/20,000000,2895.0000000,2913.0000000,2865.4000000,2873.4000000,296170
03/02/20,000000,2856.8000000,2899.6000000,2843.2000000,2880.6000000,270342
04/02/20,000000,2911.8000000,2994.8000000,2907.0000000,2990.0000000,469932
05/02/20,000000,3010.6000000,3081.0000000,2992.4000000,3008.2000000,692586
06/02/20,000000,3030.0000000,3076.0000000,3003.4000000,3048.2000000,389930
07/02/20,000000,3058.6000000,3140.0000000,3022.4000000,3103.8000000,479731
10/02/20,000000,3104.6000000,3143.0000000,3065.0000000,3087.2000000,422510
11/02/20,000000,3100.0000000,3131.2000000,3066.2000000,3085.0000000,340079
12/02/20,000000,3081.0000000,3083.2000000,3033.0000000,3037.2000000,551073
13/02/20,000000,3066.6000000,3097.0000000,3035.2000000,3087.4000000,516454
14/02/20,000000,3119.8000000,3127.6000000,2950.8000000,3011.0000000,1995630
17/02/20,000000,2980.4000000,2989.8000000,2935.4000000,2983.6000000,497430
18/02/20,000000,2990.0000000,2992.4000000,2917.2000000,2937.0000000,582824
19/02/20,000000,2921.4000000,2991.2000000,2912.6000000,2953.0000000,728333
20/02/20,000000,2945.0000000,2996.4000000,2941.4000000,2988.4000000,738945
21/02/20,000000,2975.0000000,2996.0000000,2910.6000000,2911.8000000,645644
25/02/20,000000,2799.8000000,2869.8000000,2672.6000000,2681.8000000,2303488
